"lag","cost","nu","gamma","corr_pred"
2,16,0.6,0.25,0.611629502706625
3,16,0.6,0.25,0.611629502706625
4,16,0.6,0.25,0.611629502706625
5,16,0.6,0.25,0.611629502706625
1,64,0.3,0.125,0.611464315269474
2,64,0.3,0.125,0.611464315269474
3,64,0.3,0.125,0.611464315269474
4,64,0.3,0.125,0.611464315269474
5,64,0.3,0.125,0.611464315269474
1,16,0.8,0.5,0.611428979239458
2,16,0.8,0.5,0.611428979239458
3,16,0.8,0.5,0.611428979239458
4,16,0.8,0.5,0.611428979239458
5,16,0.8,0.5,0.611428979239458
1,8,0.8,0.5,0.611394784368734
2,8,0.8,0.5,0.611394784368734
3,8,0.8,0.5,0.611394784368734
4,8,0.8,0.5,0.611394784368734
5,8,0.8,0.5,0.611394784368734
1,512,0.9,0.125,0.609694706535052
2,512,0.9,0.125,0.609694706535052
3,512,0.9,0.125,0.609694706535052
4,512,0.9,0.125,0.609694706535052
5,512,0.9,0.125,0.609694706535052
1,2,0.9,0.25,0.609600214191312
2,2,0.9,0.25,0.609600214191312
3,2,0.9,0.25,0.609600214191312
4,2,0.9,0.25,0.609600214191312
5,2,0.9,0.25,0.609600214191312
1,4,0.4,0.125,0.609529008411181
2,4,0.4,0.125,0.609529008411181
3,4,0.4,0.125,0.609529008411181
4,4,0.4,0.125,0.609529008411181
5,4,0.4,0.125,0.609529008411181
1,32,0.3,0.125,0.60943762097126
2,32,0.3,0.125,0.60943762097126
3,32,0.3,0.125,0.60943762097126
4,32,0.3,0.125,0.60943762097126
5,32,0.3,0.125,0.60943762097126
1,16,0.2,0.125,0.609257945839577
2,16,0.2,0.125,0.609257945839577
3,16,0.2,0.125,0.609257945839577
4,16,0.2,0.125,0.609257945839577
5,16,0.2,0.125,0.609257945839577
1,256,0.9,0.25,0.609086449079761
2,256,0.9,0.25,0.609086449079761
3,256,0.9,0.25,0.609086449079761
4,256,0.9,0.25,0.609086449079761
5,256,0.9,0.25,0.609086449079761
1,2048,0.8,0.125,0.609067331712852
2,2048,0.8,0.125,0.609067331712852
3,2048,0.8,0.125,0.609067331712852
4,2048,0.8,0.125,0.609067331712852
5,2048,0.8,0.125,0.609067331712852
1,8,0.7,0.5,0.609050317366262
2,8,0.7,0.5,0.609050317366262
3,8,0.7,0.5,0.609050317366262
4,8,0.7,0.5,0.609050317366262
5,8,0.7,0.5,0.609050317366262
1,2048,0.3,0.25,0.608754060913672
2,2048,0.3,0.25,0.608754060913672
3,2048,0.3,0.25,0.608754060913672
4,2048,0.3,0.25,0.608754060913672
5,2048,0.3,0.25,0.608754060913672
1,256,0.3,0.0625,0.608675618627794
2,256,0.3,0.0625,0.608675618627794
3,256,0.3,0.0625,0.608675618627794
4,256,0.3,0.0625,0.608675618627794
5,256,0.3,0.0625,0.608675618627794
1,32,0.1,0.0625,0.608642959029317
2,32,0.1,0.0625,0.608642959029317
3,32,0.1,0.0625,0.608642959029317
4,32,0.1,0.0625,0.608642959029317
5,32,0.1,0.0625,0.608642959029317
1,256,0.9,0.125,0.608591069540889
2,256,0.9,0.125,0.608591069540889
3,256,0.9,0.125,0.608591069540889
4,256,0.9,0.125,0.608591069540889
5,256,0.9,0.125,0.608591069540889
1,4,0.8,0.5,0.607791218008976
2,4,0.8,0.5,0.607791218008976
3,4,0.8,0.5,0.607791218008976
4,4,0.8,0.5,0.607791218008976
5,4,0.8,0.5,0.607791218008976
1,256,0.3,0.125,0.607561360827047
2,256,0.3,0.125,0.607561360827047
3,256,0.3,0.125,0.607561360827047
4,256,0.3,0.125,0.607561360827047
5,256,0.3,0.125,0.607561360827047
1,64,0.1,0.0625,0.607507245198726
2,64,0.1,0.0625,0.607507245198726
3,64,0.1,0.0625,0.607507245198726
4,64,0.1,0.0625,0.607507245198726
5,64,0.1,0.0625,0.607507245198726
1,256,0.7,0.125,0.607498520516217
2,256,0.7,0.125,0.607498520516217
3,256,0.7,0.125,0.607498520516217
4,256,0.7,0.125,0.607498520516217
5,256,0.7,0.125,0.607498520516217
1,8,0.6,0.25,0.607469170890943
2,8,0.6,0.25,0.607469170890943
3,8,0.6,0.25,0.607469170890943
4,8,0.6,0.25,0.607469170890943
5,8,0.6,0.25,0.607469170890943
1,2048,0.7,0.125,0.607317157694862
2,2048,0.7,0.125,0.607317157694862
3,2048,0.7,0.125,0.607317157694862
4,2048,0.7,0.125,0.607317157694862
5,2048,0.7,0.125,0.607317157694862
1,4,0.9,0.0625,0.607202602003798
2,4,0.9,0.0625,0.607202602003798
3,4,0.9,0.0625,0.607202602003798
4,4,0.9,0.0625,0.607202602003798
5,4,0.9,0.0625,0.607202602003798
1,4,0.7,0.5,0.60683948881384
2,4,0.7,0.5,0.60683948881384
3,4,0.7,0.5,0.60683948881384
4,4,0.7,0.5,0.60683948881384
5,4,0.7,0.5,0.60683948881384
1,2,0.9,0.5,0.606813370941686
2,2,0.9,0.5,0.606813370941686
3,2,0.9,0.5,0.606813370941686
4,2,0.9,0.5,0.606813370941686
5,2,0.9,0.5,0.606813370941686
1,16,0.1,0.125,0.606782980656407
2,16,0.1,0.125,0.606782980656407
3,16,0.1,0.125,0.606782980656407
4,16,0.1,0.125,0.606782980656407
5,16,0.1,0.125,0.606782980656407
1,8,0.2,0.125,0.606385930544767
2,8,0.2,0.125,0.606385930544767
3,8,0.2,0.125,0.606385930544767
4,8,0.2,0.125,0.606385930544767
5,8,0.2,0.125,0.606385930544767
1,256,0.4,0.125,0.606128525357669
2,256,0.4,0.125,0.606128525357669
3,256,0.4,0.125,0.606128525357669
4,256,0.4,0.125,0.606128525357669
5,256,0.4,0.125,0.606128525357669
1,4,0.5,0.25,0.60604778450643
2,4,0.5,0.25,0.60604778450643
3,4,0.5,0.25,0.60604778450643
4,4,0.5,0.25,0.60604778450643
5,4,0.5,0.25,0.60604778450643
1,2048,0.4,0.25,0.605956652563835
2,2048,0.4,0.25,0.605956652563835
3,2048,0.4,0.25,0.605956652563835
4,2048,0.4,0.25,0.605956652563835
5,2048,0.4,0.25,0.605956652563835
1,512,0.4,0.25,0.605836312557892
2,512,0.4,0.25,0.605836312557892
3,512,0.4,0.25,0.605836312557892
4,512,0.4,0.25,0.605836312557892
5,512,0.4,0.25,0.605836312557892
1,16,0.2,0.0625,0.605788958156806
2,16,0.2,0.0625,0.605788958156806
3,16,0.2,0.0625,0.605788958156806
4,16,0.2,0.0625,0.605788958156806
5,16,0.2,0.0625,0.605788958156806
1,1024,0.5,0.25,0.605514611671045
2,1024,0.5,0.25,0.605514611671045
3,1024,0.5,0.25,0.605514611671045
4,1024,0.5,0.25,0.605514611671045
5,1024,0.5,0.25,0.605514611671045
1,4,0.6,0.0625,0.605433679417431
2,4,0.6,0.0625,0.605433679417431
3,4,0.6,0.0625,0.605433679417431
4,4,0.6,0.0625,0.605433679417431
5,4,0.6,0.0625,0.605433679417431
1,4,0.8,0.0625,0.605213927434211
2,4,0.8,0.0625,0.605213927434211
3,4,0.8,0.0625,0.605213927434211
4,4,0.8,0.0625,0.605213927434211
5,4,0.8,0.0625,0.605213927434211
1,2,0.8,0.25,0.60501124596082
2,2,0.8,0.25,0.60501124596082
3,2,0.8,0.25,0.60501124596082
4,2,0.8,0.25,0.60501124596082
5,2,0.8,0.25,0.60501124596082
1,32,0.9,0.5,0.604982699383631
2,32,0.9,0.5,0.604982699383631
3,32,0.9,0.5,0.604982699383631
4,32,0.9,0.5,0.604982699383631
5,32,0.9,0.5,0.604982699383631
1,4,0.5,0.0625,0.60479987632431
2,4,0.5,0.0625,0.60479987632431
3,4,0.5,0.0625,0.60479987632431
4,4,0.5,0.0625,0.60479987632431
5,4,0.5,0.0625,0.60479987632431
1,4096,0.9,0.0625,0.604663680287154
2,4096,0.9,0.0625,0.604663680287154
3,4096,0.9,0.0625,0.604663680287154
4,4096,0.9,0.0625,0.604663680287154
5,4096,0.9,0.0625,0.604663680287154
1,4,0.7,0.0625,0.604288721346248
2,4,0.7,0.0625,0.604288721346248
3,4,0.7,0.0625,0.604288721346248
4,4,0.7,0.0625,0.604288721346248
5,4,0.7,0.0625,0.604288721346248
1,4096,0.3,0.25,0.604269464958819
2,4096,0.3,0.25,0.604269464958819
3,4096,0.3,0.25,0.604269464958819
4,4096,0.3,0.25,0.604269464958819
5,4096,0.3,0.25,0.604269464958819
1,2,0.6,0.25,0.604122223158417
2,2,0.6,0.25,0.604122223158417
3,2,0.6,0.25,0.604122223158417
4,2,0.6,0.25,0.604122223158417
5,2,0.6,0.25,0.604122223158417
1,2,0.7,0.25,0.603818122877741
2,2,0.7,0.25,0.603818122877741
3,2,0.7,0.25,0.603818122877741
4,2,0.7,0.25,0.603818122877741
5,2,0.7,0.25,0.603818122877741
1,16,0.7,0.5,0.603752745508165
2,16,0.7,0.5,0.603752745508165
3,16,0.7,0.5,0.603752745508165
4,16,0.7,0.5,0.603752745508165
5,16,0.7,0.5,0.603752745508165
1,32,0.2,0.0625,0.60373191122555
2,32,0.2,0.0625,0.60373191122555
3,32,0.2,0.0625,0.60373191122555
4,32,0.2,0.0625,0.60373191122555
5,32,0.2,0.0625,0.60373191122555
1,64,0.2,0.0625,0.602884813494559
2,64,0.2,0.0625,0.602884813494559
3,64,0.2,0.0625,0.602884813494559
4,64,0.2,0.0625,0.602884813494559
5,64,0.2,0.0625,0.602884813494559
1,4096,0.8,0.0625,0.602785030190564
2,4096,0.8,0.0625,0.602785030190564
3,4096,0.8,0.0625,0.602785030190564
4,4096,0.8,0.0625,0.602785030190564
5,4096,0.8,0.0625,0.602785030190564
1,256,0.6,0.25,0.602746818679863
2,256,0.6,0.25,0.602746818679863
3,256,0.6,0.25,0.602746818679863
4,256,0.6,0.25,0.602746818679863
5,256,0.6,0.25,0.602746818679863
1,32,0.8,0.5,0.602665255391629
2,32,0.8,0.5,0.602665255391629
3,32,0.8,0.5,0.602665255391629
4,32,0.8,0.5,0.602665255391629
5,32,0.8,0.5,0.602665255391629
1,32,0.2,0.125,0.602589958311124
2,32,0.2,0.125,0.602589958311124
3,32,0.2,0.125,0.602589958311124
4,32,0.2,0.125,0.602589958311124
5,32,0.2,0.125,0.602589958311124
1,256,0.8,0.125,0.60221709957063
2,256,0.8,0.125,0.60221709957063
3,256,0.8,0.125,0.60221709957063
4,256,0.8,0.125,0.60221709957063
5,256,0.8,0.125,0.60221709957063
1,4,0.3,0.125,0.602107645674024
2,4,0.3,0.125,0.602107645674024
3,4,0.3,0.125,0.602107645674024
4,4,0.3,0.125,0.602107645674024
5,4,0.3,0.125,0.602107645674024
1,256,0.6,0.125,0.601870748897416
2,256,0.6,0.125,0.601870748897416
3,256,0.6,0.125,0.601870748897416
4,256,0.6,0.125,0.601870748897416
5,256,0.6,0.125,0.601870748897416
1,4,0.4,0.0625,0.601777650953877
2,4,0.4,0.0625,0.601777650953877
3,4,0.4,0.0625,0.601777650953877
4,4,0.4,0.0625,0.601777650953877
5,4,0.4,0.0625,0.601777650953877
1,4,0.6,0.5,0.601625858132641
2,4,0.6,0.5,0.601625858132641
3,4,0.6,0.5,0.601625858132641
4,4,0.6,0.5,0.601625858132641
5,4,0.6,0.5,0.601625858132641
1,4,0.4,0.25,0.601270241893126
2,4,0.4,0.25,0.601270241893126
3,4,0.4,0.25,0.601270241893126
4,4,0.4,0.25,0.601270241893126
5,4,0.4,0.25,0.601270241893126
1,2048,0.3,0.0625,0.600640526827824
2,2048,0.3,0.0625,0.600640526827824
3,2048,0.3,0.0625,0.600640526827824
4,2048,0.3,0.0625,0.600640526827824
5,2048,0.3,0.0625,0.600640526827824
1,256,0.8,0.25,0.600440614275288
2,256,0.8,0.25,0.600440614275288
3,256,0.8,0.25,0.600440614275288
4,256,0.8,0.25,0.600440614275288
5,256,0.8,0.25,0.600440614275288
1,8,0.6,0.5,0.60039116373798
2,8,0.6,0.5,0.60039116373798
3,8,0.6,0.5,0.60039116373798
4,8,0.6,0.5,0.60039116373798
5,8,0.6,0.5,0.60039116373798
1,2,0.5,0.25,0.600253731514988
2,2,0.5,0.25,0.600253731514988
3,2,0.5,0.25,0.600253731514988
4,2,0.5,0.25,0.600253731514988
5,2,0.5,0.25,0.600253731514988
1,2,0.8,0.5,0.599883660304034
2,2,0.8,0.5,0.599883660304034
3,2,0.8,0.5,0.599883660304034
4,2,0.8,0.5,0.599883660304034
5,2,0.8,0.5,0.599883660304034
1,2,0.9,0.125,0.599712153678604
2,2,0.9,0.125,0.599712153678604
3,2,0.9,0.125,0.599712153678604
4,2,0.9,0.125,0.599712153678604
5,2,0.9,0.125,0.599712153678604
1,8,0.5,0.25,0.599550306761962
2,8,0.5,0.25,0.599550306761962
3,8,0.5,0.25,0.599550306761962
4,8,0.5,0.25,0.599550306761962
5,8,0.5,0.25,0.599550306761962
1,4,0.8,1,0.599460225032191
2,4,0.8,1,0.599460225032191
3,4,0.8,1,0.599460225032191
4,4,0.8,1,0.599460225032191
5,4,0.8,1,0.599460225032191
1,128,0.1,0.0625,0.599364435063849
2,128,0.1,0.0625,0.599364435063849
3,128,0.1,0.0625,0.599364435063849
4,128,0.1,0.0625,0.599364435063849
5,128,0.1,0.0625,0.599364435063849
1,128,0.2,0.0625,0.599075528102852
2,128,0.2,0.0625,0.599075528102852
3,128,0.2,0.0625,0.599075528102852
4,128,0.2,0.0625,0.599075528102852
5,128,0.2,0.0625,0.599075528102852
1,8,0.4,0.25,0.599008749197028
2,8,0.4,0.25,0.599008749197028
3,8,0.4,0.25,0.599008749197028
4,8,0.4,0.25,0.599008749197028
5,8,0.4,0.25,0.599008749197028
1,4096,0.4,0.5,0.598911669341281
2,4096,0.4,0.5,0.598911669341281
3,4096,0.4,0.5,0.598911669341281
4,4096,0.4,0.5,0.598911669341281
5,4096,0.4,0.5,0.598911669341281
1,256,0.7,0.25,0.598773563275319
2,256,0.7,0.25,0.598773563275319
3,256,0.7,0.25,0.598773563275319
4,256,0.7,0.25,0.598773563275319
5,256,0.7,0.25,0.598773563275319
1,32,0.7,0.5,0.598496505776084
2,32,0.7,0.5,0.598496505776084
3,32,0.7,0.5,0.598496505776084
4,32,0.7,0.5,0.598496505776084
5,32,0.7,0.5,0.598496505776084
1,512,0.5,0.25,0.598390353553976
2,512,0.5,0.25,0.598390353553976
3,512,0.5,0.25,0.598390353553976
4,512,0.5,0.25,0.598390353553976
5,512,0.5,0.25,0.598390353553976
1,4,0.7,1,0.598122712814815
2,4,0.7,1,0.598122712814815
3,4,0.7,1,0.598122712814815
4,4,0.7,1,0.598122712814815
5,4,0.7,1,0.598122712814815
1,2,0.8,0.125,0.598079400948414
2,2,0.8,0.125,0.598079400948414
3,2,0.8,0.125,0.598079400948414
4,2,0.8,0.125,0.598079400948414
5,2,0.8,0.125,0.598079400948414
1,32,0.1,0.125,0.597805868195625
2,32,0.1,0.125,0.597805868195625
3,32,0.1,0.125,0.597805868195625
4,32,0.1,0.125,0.597805868195625
5,32,0.1,0.125,0.597805868195625
1,2,0.7,0.5,0.597476703034013
2,2,0.7,0.5,0.597476703034013
3,2,0.7,0.5,0.597476703034013
4,2,0.7,0.5,0.597476703034013
5,2,0.7,0.5,0.597476703034013
1,1024,0.3,0.0625,0.597344769230012
2,1024,0.3,0.0625,0.597344769230012
3,1024,0.3,0.0625,0.597344769230012
4,1024,0.3,0.0625,0.597344769230012
5,1024,0.3,0.0625,0.597344769230012
1,4,0.9,1,0.597038980607462
2,4,0.9,1,0.597038980607462
3,4,0.9,1,0.597038980607462
4,4,0.9,1,0.597038980607462
5,4,0.9,1,0.597038980607462
1,2,0.6,0.125,0.596853975256082
2,2,0.6,0.125,0.596853975256082
3,2,0.6,0.125,0.596853975256082
4,2,0.6,0.125,0.596853975256082
5,2,0.6,0.125,0.596853975256082
1,64,0.5,0.25,0.596747285057425
2,64,0.5,0.25,0.596747285057425
3,64,0.5,0.25,0.596747285057425
4,64,0.5,0.25,0.596747285057425
5,64,0.5,0.25,0.596747285057425
1,8,0.8,1,0.596721904941617
2,8,0.8,1,0.596721904941617
3,8,0.8,1,0.596721904941617
4,8,0.8,1,0.596721904941617
5,8,0.8,1,0.596721904941617
1,512,0.3,0.0625,0.596647137192559
2,512,0.3,0.0625,0.596647137192559
3,512,0.3,0.0625,0.596647137192559
4,512,0.3,0.0625,0.596647137192559
5,512,0.3,0.0625,0.596647137192559
1,32,0.5,0.25,0.59649050379348
2,32,0.5,0.25,0.59649050379348
3,32,0.5,0.25,0.59649050379348
4,32,0.5,0.25,0.59649050379348
5,32,0.5,0.25,0.59649050379348
1,2,0.5,0.125,0.596406229029538
2,2,0.5,0.125,0.596406229029538
3,2,0.5,0.125,0.596406229029538
4,2,0.5,0.125,0.596406229029538
5,2,0.5,0.125,0.596406229029538
1,2,0.7,0.125,0.596126463668325
2,2,0.7,0.125,0.596126463668325
3,2,0.7,0.125,0.596126463668325
4,2,0.7,0.125,0.596126463668325
5,2,0.7,0.125,0.596126463668325
1,16,0.5,0.25,0.596109756759351
2,16,0.5,0.25,0.596109756759351
3,16,0.5,0.25,0.596109756759351
4,16,0.5,0.25,0.596109756759351
5,16,0.5,0.25,0.596109756759351
1,4,0.5,0.5,0.596100677688535
2,4,0.5,0.5,0.596100677688535
3,4,0.5,0.5,0.596100677688535
4,4,0.5,0.5,0.596100677688535
5,4,0.5,0.5,0.596100677688535
1,8,0.5,0.5,0.595584027397717
2,8,0.5,0.5,0.595584027397717
3,8,0.5,0.5,0.595584027397717
4,8,0.5,0.5,0.595584027397717
5,8,0.5,0.5,0.595584027397717
1,16,0.6,0.5,0.59556132700275
2,16,0.6,0.5,0.59556132700275
3,16,0.6,0.5,0.59556132700275
4,16,0.6,0.5,0.59556132700275
5,16,0.6,0.5,0.59556132700275
1,8,0.2,0.0625,0.595431579780822
2,8,0.2,0.0625,0.595431579780822
3,8,0.2,0.0625,0.595431579780822
4,8,0.2,0.0625,0.595431579780822
5,8,0.2,0.0625,0.595431579780822
1,2,0.8,1,0.595242517939337
2,2,0.8,1,0.595242517939337
3,2,0.8,1,0.595242517939337
4,2,0.8,1,0.595242517939337
5,2,0.8,1,0.595242517939337
1,4096,0.5,0.25,0.594650068259564
2,4096,0.5,0.25,0.594650068259564
3,4096,0.5,0.25,0.594650068259564
4,4096,0.5,0.25,0.594650068259564
5,4096,0.5,0.25,0.594650068259564
1,2,0.7,1,0.594220634933246
2,2,0.7,1,0.594220634933246
3,2,0.7,1,0.594220634933246
4,2,0.7,1,0.594220634933246
5,2,0.7,1,0.594220634933246
1,256,0.2,0.0625,0.594036875773403
2,256,0.2,0.0625,0.594036875773403
3,256,0.2,0.0625,0.594036875773403
4,256,0.2,0.0625,0.594036875773403
5,256,0.2,0.0625,0.594036875773403
1,2048,0.6,0.125,0.593993207447895
2,2048,0.6,0.125,0.593993207447895
3,2048,0.6,0.125,0.593993207447895
4,2048,0.6,0.125,0.593993207447895
5,2048,0.6,0.125,0.593993207447895
1,2,0.6,0.5,0.593959759686552
2,2,0.6,0.5,0.593959759686552
3,2,0.6,0.5,0.593959759686552
4,2,0.6,0.5,0.593959759686552
5,2,0.6,0.5,0.593959759686552
1,2,0.9,1,0.593886305024845
2,2,0.9,1,0.593886305024845
3,2,0.9,1,0.593886305024845
4,2,0.9,1,0.593886305024845
5,2,0.9,1,0.593886305024845
1,1024,0.8,0.125,0.593499378341563
2,1024,0.8,0.125,0.593499378341563
3,1024,0.8,0.125,0.593499378341563
4,1024,0.8,0.125,0.593499378341563
5,1024,0.8,0.125,0.593499378341563
1,4096,0.5,0.125,0.593164569217692
2,4096,0.5,0.125,0.593164569217692
3,4096,0.5,0.125,0.593164569217692
4,4096,0.5,0.125,0.593164569217692
5,4096,0.5,0.125,0.593164569217692
1,256,0.2,0.125,0.593067464716515
2,256,0.2,0.125,0.593067464716515
3,256,0.2,0.125,0.593067464716515
4,256,0.2,0.125,0.593067464716515
5,256,0.2,0.125,0.593067464716515
1,2,0.4,0.25,0.592471091286156
2,2,0.4,0.25,0.592471091286156
3,2,0.4,0.25,0.592471091286156
4,2,0.4,0.25,0.592471091286156
5,2,0.4,0.25,0.592471091286156
1,64,0.2,0.125,0.592024743487251
2,64,0.2,0.125,0.592024743487251
3,64,0.2,0.125,0.592024743487251
4,64,0.2,0.125,0.592024743487251
5,64,0.2,0.125,0.592024743487251
1,16,0.1,0.0625,0.591924090213346
2,16,0.1,0.0625,0.591924090213346
3,16,0.1,0.0625,0.591924090213346
4,16,0.1,0.0625,0.591924090213346
5,16,0.1,0.0625,0.591924090213346
1,8,0.1,0.125,0.591679943090406
2,8,0.1,0.125,0.591679943090406
3,8,0.1,0.125,0.591679943090406
4,8,0.1,0.125,0.591679943090406
5,8,0.1,0.125,0.591679943090406
1,4,0.3,0.25,0.591518726486773
2,4,0.3,0.25,0.591518726486773
3,4,0.3,0.25,0.591518726486773
4,4,0.3,0.25,0.591518726486773
5,4,0.3,0.25,0.591518726486773
1,2,0.5,0.5,0.591398040927021
2,2,0.5,0.5,0.591398040927021
3,2,0.5,0.5,0.591398040927021
4,2,0.5,0.5,0.591398040927021
5,2,0.5,0.5,0.591398040927021
1,8,0.3,0.25,0.591270763528802
2,8,0.3,0.25,0.591270763528802
3,8,0.3,0.25,0.591270763528802
4,8,0.3,0.25,0.591270763528802
5,8,0.3,0.25,0.591270763528802
1,2,0.6,1,0.591213918869863
2,2,0.6,1,0.591213918869863
3,2,0.6,1,0.591213918869863
4,2,0.6,1,0.591213918869863
5,2,0.6,1,0.591213918869863
1,8,0.7,1,0.591125096771074
2,8,0.7,1,0.591125096771074
3,8,0.7,1,0.591125096771074
4,8,0.7,1,0.591125096771074
5,8,0.7,1,0.591125096771074
1,2,0.7,2,0.591054466241242
2,2,0.7,2,0.591054466241242
3,2,0.7,2,0.591054466241242
4,2,0.7,2,0.591054466241242
5,2,0.7,2,0.591054466241242
1,128,0.2,0.125,0.591031988870052
2,128,0.2,0.125,0.591031988870052
3,128,0.2,0.125,0.591031988870052
4,128,0.2,0.125,0.591031988870052
5,128,0.2,0.125,0.591031988870052
1,8,0.9,1,0.590531617493851
2,8,0.9,1,0.590531617493851
3,8,0.9,1,0.590531617493851
4,8,0.9,1,0.590531617493851
5,8,0.9,1,0.590531617493851
1,2,0.4,0.125,0.590464910605455
2,2,0.4,0.125,0.590464910605455
3,2,0.4,0.125,0.590464910605455
4,2,0.4,0.125,0.590464910605455
5,2,0.4,0.125,0.590464910605455
1,4,0.6,1,0.590377573860859
2,4,0.6,1,0.590377573860859
3,4,0.6,1,0.590377573860859
4,4,0.6,1,0.590377573860859
5,4,0.6,1,0.590377573860859
1,512,0.8,0.125,0.590195291551543
2,512,0.8,0.125,0.590195291551543
3,512,0.8,0.125,0.590195291551543
4,512,0.8,0.125,0.590195291551543
5,512,0.8,0.125,0.590195291551543
1,16,0.5,0.5,0.589992604104701
2,16,0.5,0.5,0.589992604104701
3,16,0.5,0.5,0.589992604104701
4,16,0.5,0.5,0.589992604104701
5,16,0.5,0.5,0.589992604104701
1,4,0.7,2,0.589146730922745
2,4,0.7,2,0.589146730922745
3,4,0.7,2,0.589146730922745
4,4,0.7,2,0.589146730922745
5,4,0.7,2,0.589146730922745
1,1024,0.7,0.125,0.588902895563675
2,1024,0.7,0.125,0.588902895563675
3,1024,0.7,0.125,0.588902895563675
4,1024,0.7,0.125,0.588902895563675
5,1024,0.7,0.125,0.588902895563675
1,16,0.4,0.25,0.588892900527374
2,16,0.4,0.25,0.588892900527374
3,16,0.4,0.25,0.588892900527374
4,16,0.4,0.25,0.588892900527374
5,16,0.4,0.25,0.588892900527374
1,128,0.5,0.25,0.58846861649977
2,128,0.5,0.25,0.58846861649977
3,128,0.5,0.25,0.58846861649977
4,128,0.5,0.25,0.58846861649977
5,128,0.5,0.25,0.58846861649977
1,4,0.3,0.0625,0.588437571565041
2,4,0.3,0.0625,0.588437571565041
3,4,0.3,0.0625,0.588437571565041
4,4,0.3,0.0625,0.588437571565041
5,4,0.3,0.0625,0.588437571565041
1,2,0.5,1,0.588408579576856
2,2,0.5,1,0.588408579576856
3,2,0.5,1,0.588408579576856
4,2,0.5,1,0.588408579576856
5,2,0.5,1,0.588408579576856
1,4,0.9,2,0.588401693678725
2,4,0.9,2,0.588401693678725
3,4,0.9,2,0.588401693678725
4,4,0.9,2,0.588401693678725
5,4,0.9,2,0.588401693678725
1,512,0.7,0.125,0.588109571057233
2,512,0.7,0.125,0.588109571057233
3,512,0.7,0.125,0.588109571057233
4,512,0.7,0.125,0.588109571057233
5,512,0.7,0.125,0.588109571057233
1,4,0.5,1,0.587703265170982
2,4,0.5,1,0.587703265170982
3,4,0.5,1,0.587703265170982
4,4,0.5,1,0.587703265170982
5,4,0.5,1,0.587703265170982
1,2,0.6,2,0.587659631443286
2,2,0.6,2,0.587659631443286
3,2,0.6,2,0.587659631443286
4,2,0.6,2,0.587659631443286
5,2,0.6,2,0.587659631443286
1,32,0.6,0.5,0.587593296761726
2,32,0.6,0.5,0.587593296761726
3,32,0.6,0.5,0.587593296761726
4,32,0.6,0.5,0.587593296761726
5,32,0.6,0.5,0.587593296761726
1,2,0.8,2,0.586829675722802
2,2,0.8,2,0.586829675722802
3,2,0.8,2,0.586829675722802
4,2,0.8,2,0.586829675722802
5,2,0.8,2,0.586829675722802
1,2,0.9,2,0.586564151179538
2,2,0.9,2,0.586564151179538
3,2,0.9,2,0.586564151179538
4,2,0.9,2,0.586564151179538
5,2,0.9,2,0.586564151179538
1,16,0.8,1,0.586492599016498
2,16,0.8,1,0.586492599016498
3,16,0.8,1,0.586492599016498
4,16,0.8,1,0.586492599016498
5,16,0.8,1,0.586492599016498
1,4,0.2,0.125,0.586364820529973
2,4,0.2,0.125,0.586364820529973
3,4,0.2,0.125,0.586364820529973
4,4,0.2,0.125,0.586364820529973
5,4,0.2,0.125,0.586364820529973
1,256,0.4,0.25,0.586286227439469
2,256,0.4,0.25,0.586286227439469
3,256,0.4,0.25,0.586286227439469
4,256,0.4,0.25,0.586286227439469
5,256,0.4,0.25,0.586286227439469
1,8,0.5,1,0.586262316157411
2,8,0.5,1,0.586262316157411
3,8,0.5,1,0.586262316157411
4,8,0.5,1,0.586262316157411
5,8,0.5,1,0.586262316157411
1,256,0.5,0.25,0.585638597825271
2,256,0.5,0.25,0.585638597825271
3,256,0.5,0.25,0.585638597825271
4,256,0.5,0.25,0.585638597825271
5,256,0.5,0.25,0.585638597825271
1,1,0.9,1,0.585615618036474
2,1,0.9,1,0.585615618036474
3,1,0.9,1,0.585615618036474
4,1,0.9,1,0.585615618036474
5,1,0.9,1,0.585615618036474
1,128,0.4,0.25,0.585594809969112
2,128,0.4,0.25,0.585594809969112
3,128,0.4,0.25,0.585594809969112
4,128,0.4,0.25,0.585594809969112
5,128,0.4,0.25,0.585594809969112
1,4,0.8,2,0.58553528241168
2,4,0.8,2,0.58553528241168
3,4,0.8,2,0.58553528241168
4,4,0.8,2,0.58553528241168
5,4,0.8,2,0.58553528241168
1,64,0.8,0.5,0.585480676359023
2,64,0.8,0.5,0.585480676359023
3,64,0.8,0.5,0.585480676359023
4,64,0.8,0.5,0.585480676359023
5,64,0.8,0.5,0.585480676359023
1,512,0.8,0.25,0.585449733931613
2,512,0.8,0.25,0.585449733931613
3,512,0.8,0.25,0.585449733931613
4,512,0.8,0.25,0.585449733931613
5,512,0.8,0.25,0.585449733931613
1,1024,0.7,0.25,0.585359763302213
2,1024,0.7,0.25,0.585359763302213
3,1024,0.7,0.25,0.585359763302213
4,1024,0.7,0.25,0.585359763302213
5,1024,0.7,0.25,0.585359763302213
1,64,0.7,0.5,0.585151099476742
2,64,0.7,0.5,0.585151099476742
3,64,0.7,0.5,0.585151099476742
4,64,0.7,0.5,0.585151099476742
5,64,0.7,0.5,0.585151099476742
1,1,0.9,0.5,0.584191836417684
