"lag","cost","nu","gamma","corr_pred"
5,2,0.5,512,0.395152492412345
1,0.25,0.7,512,0.395000955369297
2,0.25,0.7,512,0.395000955369297
3,0.25,0.7,512,0.395000955369297
4,0.25,0.7,512,0.395000955369297
5,0.25,0.7,512,0.395000955369297
1,256,0.6,64,0.394616481989333
2,256,0.6,64,0.394616481989333
3,256,0.6,64,0.394616481989333
4,256,0.6,64,0.394616481989333
5,256,0.6,64,0.394616481989333
1,0.5,0.7,512,0.394490338023093
2,0.5,0.7,512,0.394490338023093
3,0.5,0.7,512,0.394490338023093
4,0.5,0.7,512,0.394490338023093
5,0.5,0.7,512,0.394490338023093
1,8,0.5,256,0.394475087085996
2,8,0.5,256,0.394475087085996
3,8,0.5,256,0.394475087085996
4,8,0.5,256,0.394475087085996
5,8,0.5,256,0.394475087085996
1,16,0.2,128,0.393506501090483
2,16,0.2,128,0.393506501090483
3,16,0.2,128,0.393506501090483
4,16,0.2,128,0.393506501090483
5,16,0.2,128,0.393506501090483
1,0.0625,0.8,256,0.391524907748829
2,0.0625,0.8,256,0.391524907748829
3,0.0625,0.8,256,0.391524907748829
4,0.0625,0.8,256,0.391524907748829
5,0.0625,0.8,256,0.391524907748829
1,8,0.4,256,0.391384253017696
2,8,0.4,256,0.391384253017696
3,8,0.4,256,0.391384253017696
4,8,0.4,256,0.391384253017696
5,8,0.4,256,0.391384253017696
1,0.0625,0.3,256,0.39108836658588
2,0.0625,0.3,256,0.39108836658588
3,0.0625,0.3,256,0.39108836658588
4,0.0625,0.3,256,0.39108836658588
5,0.0625,0.3,256,0.39108836658588
1,0.25,0.3,512,0.390323778414432
2,0.25,0.3,512,0.390323778414432
3,0.25,0.3,512,0.390323778414432
4,0.25,0.3,512,0.390323778414432
5,0.25,0.3,512,0.390323778414432
1,2,0.3,512,0.390314915565752
2,2,0.3,512,0.390314915565752
3,2,0.3,512,0.390314915565752
4,2,0.3,512,0.390314915565752
5,2,0.3,512,0.390314915565752
1,256,0.7,64,0.389203880906067
2,256,0.7,64,0.389203880906067
3,256,0.7,64,0.389203880906067
4,256,0.7,64,0.389203880906067
5,256,0.7,64,0.389203880906067
1,0.125,0.7,512,0.389144607758295
2,0.125,0.7,512,0.389144607758295
3,0.125,0.7,512,0.389144607758295
4,0.125,0.7,512,0.389144607758295
5,0.125,0.7,512,0.389144607758295
1,0.0625,0.9,256,0.388886916786949
2,0.0625,0.9,256,0.388886916786949
3,0.0625,0.9,256,0.388886916786949
4,0.0625,0.9,256,0.388886916786949
5,0.0625,0.9,256,0.388886916786949
1,1,0.7,512,0.388421019691679
2,1,0.7,512,0.388421019691679
3,1,0.7,512,0.388421019691679
4,1,0.7,512,0.388421019691679
5,1,0.7,512,0.388421019691679
1,4,0.7,256,0.387616547673165
2,4,0.7,256,0.387616547673165
3,4,0.7,256,0.387616547673165
4,4,0.7,256,0.387616547673165
5,4,0.7,256,0.387616547673165
1,4,0.1,128,0.38698759024883
2,4,0.1,128,0.38698759024883
3,4,0.1,128,0.38698759024883
4,4,0.1,128,0.38698759024883
5,4,0.1,128,0.38698759024883
1,0.0625,0.5,1024,0.38689039445827
2,0.0625,0.5,1024,0.38689039445827
3,0.0625,0.5,1024,0.38689039445827
4,0.0625,0.5,1024,0.38689039445827
5,0.0625,0.5,1024,0.38689039445827
1,0.125,0.5,1024,0.386786000737785
2,0.125,0.5,1024,0.386786000737785
3,0.125,0.5,1024,0.386786000737785
4,0.125,0.5,1024,0.386786000737785
5,0.125,0.5,1024,0.386786000737785
1,32,0.1,64,0.386351815920381
2,32,0.1,64,0.386351815920381
3,32,0.1,64,0.386351815920381
4,32,0.1,64,0.386351815920381
5,32,0.1,64,0.386351815920381
1,4,0.2,256,0.384709598329188
2,4,0.2,256,0.384709598329188
3,4,0.2,256,0.384709598329188
4,4,0.2,256,0.384709598329188
5,4,0.2,256,0.384709598329188
1,0.25,0.8,512,0.384663272105116
2,0.25,0.8,512,0.384663272105116
3,0.25,0.8,512,0.384663272105116
4,0.25,0.8,512,0.384663272105116
5,0.25,0.8,512,0.384663272105116
1,256,0.3,64,0.384607464610471
2,256,0.3,64,0.384607464610471
3,256,0.3,64,0.384607464610471
4,256,0.3,64,0.384607464610471
5,256,0.3,64,0.384607464610471
1,0.25,0.4,1024,0.383714197581809
2,0.25,0.4,1024,0.383714197581809
3,0.25,0.4,1024,0.383714197581809
4,0.25,0.4,1024,0.383714197581809
5,0.25,0.4,1024,0.383714197581809
1,64,0.5,128,0.383646075669403
2,64,0.5,128,0.383646075669403
3,64,0.5,128,0.383646075669403
4,64,0.5,128,0.383646075669403
5,64,0.5,128,0.383646075669403
1,0.5,0.8,512,0.382567238626848
2,0.5,0.8,512,0.382567238626848
3,0.5,0.8,512,0.382567238626848
4,0.5,0.8,512,0.382567238626848
5,0.5,0.8,512,0.382567238626848
1,64,0.4,128,0.38219107515453
2,64,0.4,128,0.38219107515453
3,64,0.4,128,0.38219107515453
4,64,0.4,128,0.38219107515453
5,64,0.4,128,0.38219107515453
1,0.0625,0.7,512,0.381863628850388
2,0.0625,0.7,512,0.381863628850388
3,0.0625,0.7,512,0.381863628850388
4,0.0625,0.7,512,0.381863628850388
5,0.0625,0.7,512,0.381863628850388
1,256,0.8,64,0.381544111526979
2,256,0.8,64,0.381544111526979
3,256,0.8,64,0.381544111526979
4,256,0.8,64,0.381544111526979
5,256,0.8,64,0.381544111526979
1,256,0.9,64,0.381517267482664
2,256,0.9,64,0.381517267482664
3,256,0.9,64,0.381517267482664
4,256,0.9,64,0.381517267482664
5,256,0.9,64,0.381517267482664
1,8,0.6,256,0.381493245614858
2,8,0.6,256,0.381493245614858
3,8,0.6,256,0.381493245614858
4,8,0.6,256,0.381493245614858
5,8,0.6,256,0.381493245614858
1,0.25,0.5,1024,0.3809780327858
2,0.25,0.5,1024,0.3809780327858
3,0.25,0.5,1024,0.3809780327858
4,0.25,0.5,1024,0.3809780327858
5,0.25,0.5,1024,0.3809780327858
1,0.5,0.9,512,0.380875534769134
2,0.5,0.9,512,0.380875534769134
3,0.5,0.9,512,0.380875534769134
4,0.5,0.9,512,0.380875534769134
5,0.5,0.9,512,0.380875534769134
1,32,0.6,128,0.380436455198448
2,32,0.6,128,0.380436455198448
3,32,0.6,128,0.380436455198448
4,32,0.6,128,0.380436455198448
5,32,0.6,128,0.380436455198448
1,16,0.3,256,0.380079950228146
2,16,0.3,256,0.380079950228146
3,16,0.3,256,0.380079950228146
4,16,0.3,256,0.380079950228146
5,16,0.3,256,0.380079950228146
1,4,0.8,256,0.379596340744965
2,4,0.8,256,0.379596340744965
3,4,0.8,256,0.379596340744965
4,4,0.8,256,0.379596340744965
5,4,0.8,256,0.379596340744965
1,4,0.9,256,0.379480336258741
2,4,0.9,256,0.379480336258741
3,4,0.9,256,0.379480336258741
4,4,0.9,256,0.379480336258741
5,4,0.9,256,0.379480336258741
1,16,0.4,256,0.379301759600693
2,16,0.4,256,0.379301759600693
3,16,0.4,256,0.379301759600693
4,16,0.4,256,0.379301759600693
5,16,0.4,256,0.379301759600693
1,0.125,0.1,128,0.378541342022154
2,0.125,0.1,128,0.378541342022154
3,0.125,0.1,128,0.378541342022154
4,0.125,0.1,128,0.378541342022154
5,0.125,0.1,128,0.378541342022154
1,1,0.8,512,0.378521931084943
2,1,0.8,512,0.378521931084943
3,1,0.8,512,0.378521931084943
4,1,0.8,512,0.378521931084943
5,1,0.8,512,0.378521931084943
1,1,0.9,512,0.378438276294374
2,1,0.9,512,0.378438276294374
3,1,0.9,512,0.378438276294374
4,1,0.9,512,0.378438276294374
5,1,0.9,512,0.378438276294374
1,512,0.1,32,0.378159582713441
2,512,0.1,32,0.378159582713441
3,512,0.1,32,0.378159582713441
4,512,0.1,32,0.378159582713441
5,512,0.1,32,0.378159582713441
1,2,0.6,512,0.377397698052563
2,2,0.6,512,0.377397698052563
3,2,0.6,512,0.377397698052563
4,2,0.6,512,0.377397698052563
5,2,0.6,512,0.377397698052563
1,4,0.3,512,0.377321879379394
2,4,0.3,512,0.377321879379394
3,4,0.3,512,0.377321879379394
4,4,0.3,512,0.377321879379394
5,4,0.3,512,0.377321879379394
1,0.0625,0.6,1024,0.37639262845653
2,0.0625,0.6,1024,0.37639262845653
3,0.0625,0.6,1024,0.37639262845653
4,0.0625,0.6,1024,0.37639262845653
5,0.0625,0.6,1024,0.37639262845653
1,0.125,0.4,1024,0.375558300655694
2,0.125,0.4,1024,0.375558300655694
3,0.125,0.4,1024,0.375558300655694
4,0.125,0.4,1024,0.375558300655694
5,0.125,0.4,1024,0.375558300655694
1,8,0.3,256,0.375526326463133
2,8,0.3,256,0.375526326463133
3,8,0.3,256,0.375526326463133
4,8,0.3,256,0.375526326463133
5,8,0.3,256,0.375526326463133
1,1,0.5,1024,0.374432834393251
2,1,0.5,1024,0.374432834393251
3,1,0.5,1024,0.374432834393251
4,1,0.5,1024,0.374432834393251
5,1,0.5,1024,0.374432834393251
1,0.25,0.1,128,0.37442326310032
2,0.25,0.1,128,0.37442326310032
3,0.25,0.1,128,0.37442326310032
4,0.25,0.1,128,0.37442326310032
5,0.25,0.1,128,0.37442326310032
1,4,0.4,512,0.373963385003493
2,4,0.4,512,0.373963385003493
3,4,0.4,512,0.373963385003493
4,4,0.4,512,0.373963385003493
5,4,0.4,512,0.373963385003493
1,0.125,0.3,512,0.373124497542195
2,0.125,0.3,512,0.373124497542195
3,0.125,0.3,512,0.373124497542195
4,0.125,0.3,512,0.373124497542195
5,0.125,0.3,512,0.373124497542195
1,2,0.2,512,0.372695923434992
2,2,0.2,512,0.372695923434992
3,2,0.2,512,0.372695923434992
4,2,0.2,512,0.372695923434992
5,2,0.2,512,0.372695923434992
1,0.5,0.5,1024,0.372044805432767
2,0.5,0.5,1024,0.372044805432767
3,0.5,0.5,1024,0.372044805432767
4,0.5,0.5,1024,0.372044805432767
5,0.5,0.5,1024,0.372044805432767
1,1,0.2,512,0.371819026263858
2,1,0.2,512,0.371819026263858
3,1,0.2,512,0.371819026263858
4,1,0.2,512,0.371819026263858
5,1,0.2,512,0.371819026263858
1,0.5,0.2,512,0.370557445503479
2,0.5,0.2,512,0.370557445503479
3,0.5,0.2,512,0.370557445503479
4,0.5,0.2,512,0.370557445503479
5,0.5,0.2,512,0.370557445503479
1,2,0.7,512,0.370292843564512
2,2,0.7,512,0.370292843564512
3,2,0.7,512,0.370292843564512
4,2,0.7,512,0.370292843564512
5,2,0.7,512,0.370292843564512
1,0.5,0.4,1024,0.37014251124471
2,0.5,0.4,1024,0.37014251124471
3,0.5,0.4,1024,0.37014251124471
4,0.5,0.4,1024,0.37014251124471
5,0.5,0.4,1024,0.37014251124471
1,2,0.8,512,0.369335405901615
2,2,0.8,512,0.369335405901615
3,2,0.8,512,0.369335405901615
4,2,0.8,512,0.369335405901615
5,2,0.8,512,0.369335405901615
1,2,0.9,512,0.369312708344542
2,2,0.9,512,0.369312708344542
3,2,0.9,512,0.369312708344542
4,2,0.9,512,0.369312708344542
5,2,0.9,512,0.369312708344542
1,16,0.5,256,0.369205564320899
2,16,0.5,256,0.369205564320899
3,16,0.5,256,0.369205564320899
4,16,0.5,256,0.369205564320899
5,16,0.5,256,0.369205564320899
1,0.25,0.6,1024,0.36913632028168
2,0.25,0.6,1024,0.36913632028168
3,0.25,0.6,1024,0.36913632028168
4,0.25,0.6,1024,0.36913632028168
5,0.25,0.6,1024,0.36913632028168
1,0.0625,0.1,128,0.368687160404492
2,0.0625,0.1,128,0.368687160404492
3,0.0625,0.1,128,0.368687160404492
4,0.0625,0.1,128,0.368687160404492
5,0.0625,0.1,128,0.368687160404492
1,0.125,0.6,1024,0.368292430798338
2,0.125,0.6,1024,0.368292430798338
3,0.125,0.6,1024,0.368292430798338
4,0.125,0.6,1024,0.368292430798338
5,0.125,0.6,1024,0.368292430798338
1,1,0.4,1024,0.368094004187584
2,1,0.4,1024,0.368094004187584
3,1,0.4,1024,0.368094004187584
4,1,0.4,1024,0.368094004187584
5,1,0.4,1024,0.368094004187584
1,32,0.3,128,0.367873994823468
2,32,0.3,128,0.367873994823468
3,32,0.3,128,0.367873994823468
4,32,0.3,128,0.367873994823468
5,32,0.3,128,0.367873994823468
1,0.5,0.6,1024,0.367854610216688
2,0.5,0.6,1024,0.367854610216688
3,0.5,0.6,1024,0.367854610216688
4,0.5,0.6,1024,0.367854610216688
5,0.5,0.6,1024,0.367854610216688
1,0.0625,0.2,512,0.366684549716251
2,0.0625,0.2,512,0.366684549716251
3,0.0625,0.2,512,0.366684549716251
4,0.0625,0.2,512,0.366684549716251
5,0.0625,0.2,512,0.366684549716251
1,4,0.5,512,0.366438291058335
2,4,0.5,512,0.366438291058335
3,4,0.5,512,0.366438291058335
4,4,0.5,512,0.366438291058335
5,4,0.5,512,0.366438291058335
1,0.0625,0.3,512,0.366281823782979
2,0.0625,0.3,512,0.366281823782979
3,0.0625,0.3,512,0.366281823782979
4,0.0625,0.3,512,0.366281823782979
5,0.0625,0.3,512,0.366281823782979
1,0.125,0.2,512,0.365425210659996
2,0.125,0.2,512,0.365425210659996
3,0.125,0.2,512,0.365425210659996
4,0.125,0.2,512,0.365425210659996
5,0.125,0.2,512,0.365425210659996
1,1,0.1,256,0.364925115848955
2,1,0.1,256,0.364925115848955
3,1,0.1,256,0.364925115848955
4,1,0.1,256,0.364925115848955
5,1,0.1,256,0.364925115848955
1,2048,0.2,32,0.364142167689308
2,2048,0.2,32,0.364142167689308
3,2048,0.2,32,0.364142167689308
4,2048,0.2,32,0.364142167689308
5,2048,0.2,32,0.364142167689308
1,1,0.6,1024,0.363414666468669
2,1,0.6,1024,0.363414666468669
3,1,0.6,1024,0.363414666468669
4,1,0.6,1024,0.363414666468669
5,1,0.6,1024,0.363414666468669
1,256,0.2,64,0.363339458069228
2,256,0.2,64,0.363339458069228
3,256,0.2,64,0.363339458069228
4,256,0.2,64,0.363339458069228
5,256,0.2,64,0.363339458069228
1,4,0.2,512,0.362686619052145
2,4,0.2,512,0.362686619052145
3,4,0.2,512,0.362686619052145
4,4,0.2,512,0.362686619052145
5,4,0.2,512,0.362686619052145
1,512,0.5,64,0.362507229284179
2,512,0.5,64,0.362507229284179
3,512,0.5,64,0.362507229284179
4,512,0.5,64,0.362507229284179
5,512,0.5,64,0.362507229284179
1,0.25,0.2,512,0.36159244169357
2,0.25,0.2,512,0.36159244169357
3,0.25,0.2,512,0.36159244169357
4,0.25,0.2,512,0.36159244169357
5,0.25,0.2,512,0.36159244169357
1,0.25,0.9,512,0.361439402189396
2,0.25,0.9,512,0.361439402189396
3,0.25,0.9,512,0.361439402189396
4,0.25,0.9,512,0.361439402189396
5,0.25,0.9,512,0.361439402189396
1,8,0.7,256,0.359849314006451
2,8,0.7,256,0.359849314006451
3,8,0.7,256,0.359849314006451
4,8,0.7,256,0.359849314006451
5,8,0.7,256,0.359849314006451
1,8,0.8,256,0.359708435106337
2,8,0.8,256,0.359708435106337
3,8,0.8,256,0.359708435106337
4,8,0.8,256,0.359708435106337
5,8,0.8,256,0.359708435106337
1,8,0.9,256,0.359690985740584
2,8,0.9,256,0.359690985740584
3,8,0.9,256,0.359690985740584
4,8,0.9,256,0.359690985740584
5,8,0.9,256,0.359690985740584
1,0.125,0.8,512,0.359310594545078
2,0.125,0.8,512,0.359310594545078
3,0.125,0.8,512,0.359310594545078
4,0.125,0.8,512,0.359310594545078
5,0.125,0.8,512,0.359310594545078
1,4096,0.5,32,0.358992003456301
2,4096,0.5,32,0.358992003456301
3,4096,0.5,32,0.358992003456301
4,4096,0.5,32,0.358992003456301
5,4096,0.5,32,0.358992003456301
1,512,0.4,64,0.358702450828778
2,512,0.4,64,0.358702450828778
3,512,0.4,64,0.358702450828778
4,512,0.4,64,0.358702450828778
5,512,0.4,64,0.358702450828778
1,4,0.6,512,0.358278969146165
2,4,0.6,512,0.358278969146165
3,4,0.6,512,0.358278969146165
4,4,0.6,512,0.358278969146165
5,4,0.6,512,0.358278969146165
1,32,0.3,256,0.358103621105441
2,32,0.3,256,0.358103621105441
3,32,0.3,256,0.358103621105441
4,32,0.3,256,0.358103621105441
5,32,0.3,256,0.358103621105441
1,64,0.3,128,0.357728291021122
2,64,0.3,128,0.357728291021122
3,64,0.3,128,0.357728291021122
4,64,0.3,128,0.357728291021122
5,64,0.3,128,0.357728291021122
1,2,0.4,1024,0.357377444217649
2,2,0.4,1024,0.357377444217649
3,2,0.4,1024,0.357377444217649
4,2,0.4,1024,0.357377444217649
5,2,0.4,1024,0.357377444217649
1,0.0625,0.4,1024,0.357327104823045
2,0.0625,0.4,1024,0.357327104823045
3,0.0625,0.4,1024,0.357327104823045
4,0.0625,0.4,1024,0.357327104823045
5,0.0625,0.4,1024,0.357327104823045
1,4,0.9,512,0.356315149907208
2,4,0.9,512,0.356315149907208
3,4,0.9,512,0.356315149907208
4,4,0.9,512,0.356315149907208
5,4,0.9,512,0.356315149907208
1,4,0.8,512,0.356306441814923
2,4,0.8,512,0.356306441814923
3,4,0.8,512,0.356306441814923
4,4,0.8,512,0.356306441814923
5,4,0.8,512,0.356306441814923
1,4,0.7,512,0.356294097304668
2,4,0.7,512,0.356294097304668
3,4,0.7,512,0.356294097304668
4,4,0.7,512,0.356294097304668
5,4,0.7,512,0.356294097304668
1,128,0.4,128,0.35578650268995
2,128,0.4,128,0.35578650268995
3,128,0.4,128,0.35578650268995
4,128,0.4,128,0.35578650268995
5,128,0.4,128,0.35578650268995
1,64,0.6,128,0.355258036420757
2,64,0.6,128,0.355258036420757
3,64,0.6,128,0.355258036420757
4,64,0.6,128,0.355258036420757
5,64,0.6,128,0.355258036420757
1,128,0.5,128,0.35460980278793
2,128,0.5,128,0.35460980278793
3,128,0.5,128,0.35460980278793
4,128,0.5,128,0.35460980278793
5,128,0.5,128,0.35460980278793
1,2,0.1,256,0.354134930064476
2,2,0.1,256,0.354134930064476
3,2,0.1,256,0.354134930064476
4,2,0.1,256,0.354134930064476
5,2,0.1,256,0.354134930064476
1,1,0.3,1024,0.354110342881005
2,1,0.3,1024,0.354110342881005
3,1,0.3,1024,0.354110342881005
4,1,0.3,1024,0.354110342881005
5,1,0.3,1024,0.354110342881005
1,2,0.3,1024,0.352462491936611
2,2,0.3,1024,0.352462491936611
3,2,0.3,1024,0.352462491936611
4,2,0.3,1024,0.352462491936611
5,2,0.3,1024,0.352462491936611
1,0.5,0.3,1024,0.352412963015106
2,0.5,0.3,1024,0.352412963015106
3,0.5,0.3,1024,0.352412963015106
4,0.5,0.3,1024,0.352412963015106
5,0.5,0.3,1024,0.352412963015106
1,0.5,0.7,1024,0.352093990894283
2,0.5,0.7,1024,0.352093990894283
3,0.5,0.7,1024,0.352093990894283
4,0.5,0.7,1024,0.352093990894283
5,0.5,0.7,1024,0.352093990894283
1,32,0.7,128,0.351962845194592
2,32,0.7,128,0.351962845194592
3,32,0.7,128,0.351962845194592
4,32,0.7,128,0.351962845194592
5,32,0.7,128,0.351962845194592
1,32,0.9,128,0.351824560586967
2,32,0.9,128,0.351824560586967
3,32,0.9,128,0.351824560586967
4,32,0.9,128,0.351824560586967
5,32,0.9,128,0.351824560586967
1,32,0.8,128,0.35175905042094
2,32,0.8,128,0.35175905042094
3,32,0.8,128,0.35175905042094
4,32,0.8,128,0.35175905042094
5,32,0.8,128,0.35175905042094
1,8,0.3,512,0.350668401088254
2,8,0.3,512,0.350668401088254
3,8,0.3,512,0.350668401088254
4,8,0.3,512,0.350668401088254
5,8,0.3,512,0.350668401088254
1,64,0.1,64,0.350341268319794
2,64,0.1,64,0.350341268319794
3,64,0.1,64,0.350341268319794
4,64,0.1,64,0.350341268319794
5,64,0.1,64,0.350341268319794
1,1,0.7,1024,0.350069303640964
2,1,0.7,1024,0.350069303640964
3,1,0.7,1024,0.350069303640964
4,1,0.7,1024,0.350069303640964
5,1,0.7,1024,0.350069303640964
1,4096,0.4,32,0.349519710935988
2,4096,0.4,32,0.349519710935988
3,4096,0.4,32,0.349519710935988
4,4096,0.4,32,0.349519710935988
5,4096,0.4,32,0.349519710935988
1,8,0.1,128,0.349502063386904
2,8,0.1,128,0.349502063386904
3,8,0.1,128,0.349502063386904
4,8,0.1,128,0.349502063386904
5,8,0.1,128,0.349502063386904
1,0.125,0.9,512,0.349155912665813
2,0.125,0.9,512,0.349155912665813
3,0.125,0.9,512,0.349155912665813
4,0.125,0.9,512,0.349155912665813
5,0.125,0.9,512,0.349155912665813
1,128,0.3,128,0.348994106626948
2,128,0.3,128,0.348994106626948
3,128,0.3,128,0.348994106626948
4,128,0.3,128,0.348994106626948
5,128,0.3,128,0.348994106626948
1,2,0.5,1024,0.347740992892161
2,2,0.5,1024,0.347740992892161
3,2,0.5,1024,0.347740992892161
4,2,0.5,1024,0.347740992892161
5,2,0.5,1024,0.347740992892161
1,0.25,0.3,1024,0.347582221114985
2,0.25,0.3,1024,0.347582221114985
3,0.25,0.3,1024,0.347582221114985
4,0.25,0.3,1024,0.347582221114985
5,0.25,0.3,1024,0.347582221114985
1,0.25,0.7,1024,0.346804459545968
2,0.25,0.7,1024,0.346804459545968
3,0.25,0.7,1024,0.346804459545968
4,0.25,0.7,1024,0.346804459545968
5,0.25,0.7,1024,0.346804459545968
1,8,0.2,512,0.3465924968029
2,8,0.2,512,0.3465924968029
3,8,0.2,512,0.3465924968029
4,8,0.2,512,0.3465924968029
5,8,0.2,512,0.3465924968029
1,0.0625,0.9,512,0.346114680115675
2,0.0625,0.9,512,0.346114680115675
3,0.0625,0.9,512,0.346114680115675
4,0.0625,0.9,512,0.346114680115675
5,0.0625,0.9,512,0.346114680115675
1,512,0.6,64,0.345756738589285
2,512,0.6,64,0.345756738589285
3,512,0.6,64,0.345756738589285
4,512,0.6,64,0.345756738589285
5,512,0.6,64,0.345756738589285
1,1,0.8,1024,0.34456360100194
2,1,0.8,1024,0.34456360100194
3,1,0.8,1024,0.34456360100194
4,1,0.8,1024,0.34456360100194
5,1,0.8,1024,0.34456360100194
1,1,0.9,1024,0.344543744152439
2,1,0.9,1024,0.344543744152439
3,1,0.9,1024,0.344543744152439
4,1,0.9,1024,0.344543744152439
5,1,0.9,1024,0.344543744152439
1,16,0.6,256,0.344162732197457
2,16,0.6,256,0.344162732197457
3,16,0.6,256,0.344162732197457
4,16,0.6,256,0.344162732197457
5,16,0.6,256,0.344162732197457
1,0.0625,0.8,512,0.34353368384834
2,0.0625,0.8,512,0.34353368384834
3,0.0625,0.8,512,0.34353368384834
4,0.0625,0.8,512,0.34353368384834
5,0.0625,0.8,512,0.34353368384834
1,32,0.4,256,0.342446224494325
2,32,0.4,256,0.342446224494325
3,32,0.4,256,0.342446224494325
4,32,0.4,256,0.342446224494325
5,32,0.4,256,0.342446224494325
1,32,0.2,128,0.340810700217204
2,32,0.2,128,0.340810700217204
3,32,0.2,128,0.340810700217204
4,32,0.2,128,0.340810700217204
5,32,0.2,128,0.340810700217204
1,8,0.2,256,0.339466992300469
2,8,0.2,256,0.339466992300469
3,8,0.2,256,0.339466992300469
4,8,0.2,256,0.339466992300469
5,8,0.2,256,0.339466992300469
1,0.125,0.7,1024,0.339398450791616
2,0.125,0.7,1024,0.339398450791616
3,0.125,0.7,1024,0.339398450791616
4,0.125,0.7,1024,0.339398450791616
5,0.125,0.7,1024,0.339398450791616
1,8,0.4,512,0.339198736517375
2,8,0.4,512,0.339198736517375
3,8,0.4,512,0.339198736517375
4,8,0.4,512,0.339198736517375
5,8,0.4,512,0.339198736517375
1,512,0.3,64,0.338409838848013
2,512,0.3,64,0.338409838848013
3,512,0.3,64,0.338409838848013
4,512,0.3,64,0.338409838848013
5,512,0.3,64,0.338409838848013
1,0.5,0.8,1024,0.337793715147346
2,0.5,0.8,1024,0.337793715147346
3,0.5,0.8,1024,0.337793715147346
4,0.5,0.8,1024,0.337793715147346
5,0.5,0.8,1024,0.337793715147346
1,0.0625,0.7,1024,0.337346242747555
2,0.0625,0.7,1024,0.337346242747555
3,0.0625,0.7,1024,0.337346242747555
4,0.0625,0.7,1024,0.337346242747555
5,0.0625,0.7,1024,0.337346242747555
1,16,0.2,512,0.337296267897528
2,16,0.2,512,0.337296267897528
3,16,0.2,512,0.337296267897528
4,16,0.2,512,0.337296267897528
5,16,0.2,512,0.337296267897528
1,8,0.1,512,0.336910176205014
2,8,0.1,512,0.336910176205014
3,8,0.1,512,0.336910176205014
4,8,0.1,512,0.336910176205014
5,8,0.1,512,0.336910176205014
1,4096,0.6,32,0.335685761450348
2,4096,0.6,32,0.335685761450348
3,4096,0.6,32,0.335685761450348
4,4096,0.6,32,0.335685761450348
5,4096,0.6,32,0.335685761450348
1,16,0.7,256,0.335268889604167
2,16,0.7,256,0.335268889604167
3,16,0.7,256,0.335268889604167
4,16,0.7,256,0.335268889604167
5,16,0.7,256,0.335268889604167
1,16,0.8,256,0.335220646805056
2,16,0.8,256,0.335220646805056
3,16,0.8,256,0.335220646805056
4,16,0.8,256,0.335220646805056
5,16,0.8,256,0.335220646805056
1,16,0.9,256,0.335181518737443
2,16,0.9,256,0.335181518737443
3,16,0.9,256,0.335181518737443
4,16,0.9,256,0.335181518737443
5,16,0.9,256,0.335181518737443
1,4,0.2,1024,0.334483297506886
2,4,0.2,1024,0.334483297506886
3,4,0.2,1024,0.334483297506886
4,4,0.2,1024,0.334483297506886
5,4,0.2,1024,0.334483297506886
1,16,0.2,256,0.334475579131121
2,16,0.2,256,0.334475579131121
3,16,0.2,256,0.334475579131121
4,16,0.2,256,0.334475579131121
5,16,0.2,256,0.334475579131121
1,0.5,0.1,256,0.33434666074982
2,0.5,0.1,256,0.33434666074982
3,0.5,0.1,256,0.33434666074982
4,0.5,0.1,256,0.33434666074982
5,0.5,0.1,256,0.33434666074982
1,0.125,0.3,1024,0.334297052126092
2,0.125,0.3,1024,0.334297052126092
3,0.125,0.3,1024,0.334297052126092
4,0.125,0.3,1024,0.334297052126092
5,0.125,0.3,1024,0.334297052126092
1,2,0.2,1024,0.333856324756937
2,2,0.2,1024,0.333856324756937
3,2,0.2,1024,0.333856324756937
4,2,0.2,1024,0.333856324756937
5,2,0.2,1024,0.333856324756937
1,0.5,0.9,1024,0.332775079846711
2,0.5,0.9,1024,0.332775079846711
3,0.5,0.9,1024,0.332775079846711
4,0.5,0.9,1024,0.332775079846711
5,0.5,0.9,1024,0.332775079846711
1,0.0625,0.3,1024,0.33265846759035
2,0.0625,0.3,1024,0.33265846759035
3,0.0625,0.3,1024,0.33265846759035
4,0.0625,0.3,1024,0.33265846759035
5,0.0625,0.3,1024,0.33265846759035
1,64,0.2,128,0.33231599220331
2,64,0.2,128,0.33231599220331
3,64,0.2,128,0.33231599220331
4,64,0.2,128,0.33231599220331
5,64,0.2,128,0.33231599220331
1,4,0.1,256,0.331540063911952
2,4,0.1,256,0.331540063911952
3,4,0.1,256,0.331540063911952
4,4,0.1,256,0.331540063911952
5,4,0.1,256,0.331540063911952
1,1024,0.1,32,0.331483190684079
2,1024,0.1,32,0.331483190684079
3,1024,0.1,32,0.331483190684079
4,1024,0.1,32,0.331483190684079
5,1024,0.1,32,0.331483190684079
1,512,0.7,64,0.331411743120384
2,512,0.7,64,0.331411743120384
3,512,0.7,64,0.331411743120384
4,512,0.7,64,0.331411743120384
5,512,0.7,64,0.331411743120384
1,4,0.3,1024,0.331397043443967
2,4,0.3,1024,0.331397043443967
3,4,0.3,1024,0.331397043443967
4,4,0.3,1024,0.331397043443967
5,4,0.3,1024,0.331397043443967
1,2,0.6,1024,0.331217764237282
2,2,0.6,1024,0.331217764237282
3,2,0.6,1024,0.331217764237282
4,2,0.6,1024,0.331217764237282
5,2,0.6,1024,0.331217764237282
1,0.125,0.1,256,0.329854391447781
2,0.125,0.1,256,0.329854391447781
3,0.125,0.1,256,0.329854391447781
